sample ID_ionization,population,M250T42_pos,M113T44_pos,M116T39_pos,M110T41_2_pos,M314T443_pos,M195T35_pos,M74T44_pos,M130T42_pos,M108T41_pos,M135T60_pos,M188T297_pos,M88T41_pos,M494T646_pos,M116T48_pos,M220T38_pos,M263T291_pos,M166T45_pos,M382T289_2_pos,M124T33_pos,M74T42_pos,M180T38_pos,M245T46_2_neg,M153T287_neg,M266T219_neg,M267T217_neg,M145T253_neg,M137T293_neg,M383T176_neg,M275T47_neg,M157T43_2_neg,M279T269_neg,M191T82_neg,M242T59_neg,M322T53_neg,M199T46_neg,M258T41_neg,M105T47_neg,M89T71_neg,M229T45_neg,M455T327_neg,M339T37_neg,M259T42_neg,M115T128_neg,M195T42_2_neg,M131T216_neg,M611T238_neg,M306T80_neg,M171T43_2_neg,M74T38_neg,M150T63_neg,M282T218_neg,M362T93_neg,M135T43_2_neg,M160T262_neg,M347T101_neg,M160T45_neg,M88T39_neg,M173T36_neg,M131T38_neg,M132T39_neg,M174T41_neg,M145T39_neg,M154T36_neg,M130T119_neg,M131T36_neg,M118T39_neg,M203T264_neg,M147T79_neg,M133T56_neg,M173T51_neg,M300T47_neg,M190T290_neg,M188T114_neg,M662T146_neg,M664T67_neg,M122T103_neg,M288T106_neg,M218T258_neg,M164T229_neg,M206T373_neg,M263T286_neg,M87T82_neg,M375T333_neg,M117T111_neg,M382T259_neg,M124T38_1_neg,M136T105_neg,M180T105_neg,M167T87_neg,M243T133_neg,M323T72_neg,M151T114_neg,M283T230_neg,M363T118_neg,M204T285_neg
68,Betta,8450.82,4191.88,440705.59,15304.18,21861.57,4097.37,240624.96,1904179.14,136698.8,176205.45,28682.48,172207.4,59362.92,305878.42,10342.21,89901.7,66321.47,14442.43,58966,208546.22,10983.63,34080.14,175154.55,62270.71,966411.34,1106.22,21784.28,3431.84,47546.07,12926.85,6456.69,986785.21,10525.69,6237.25,17201.57,14175.18,6897.58,283094.56,51996,11861.5,2767.02,218837.39,6660.68,18099.46,18239.82,1436.57,12428.35,81521.88,21298.84,1447973.47,262581.47,1172293.6,14225.43,105941.2,2258284.46,5689.09,37667.74,53531.03,5133.56,32860.29,1547.56,47854.3,78675.52,17937.39,31336.55,6637.24,1115105.88,12231.66,319348.64,5807.22,72910.58,16003.92,14127.84,261993.15,169193.93,19313.03,26566.12,908165.66,53484.27,1563.3,6211.85,319602.72,37472.44,116180.65,46492.03,1884769.03,2627.19,369192.58,22768.6,1084765.9,28528.6,22776.86,14191.88,74258.37,384639.76
71,Otavi,13820.5,52885.24,347460.37,22923.43,5255.7,5520.96,258194.15,1819418.37,131999.71,112303.37,38285.36,112313.38,118814.17,930127.56,8967.3,118775.35,35153.37,13155.63,39979.45,182807.99,7300.87,25939.93,548216.29,11993.06,3853969.21,17062.19,14695.62,7581.35,52262.8,5453.51,35847.61,675461.6,9434.03,5975.9,11138.87,24872.49,11726.3,343507.42,149532.87,15185.82,2127.07,295595.5,10026.95,736943.8,11377.95,3022.07,8803.59,123220.72,33128.51,1311585.33,225180.64,1069035.15,11984.99,38346.28,3085587.09,2604.15,29612.67,59948.92,15896.74,19409.46,6850.37,61962.98,81397.82,30767.65,36201.33,10526.65,2744748.65,11601.01,485272.96,23332.91,108958.48,20922.89,6608.55,13491.44,97433.63,8466.88,8143.72,744266.97,62081.86,1616.78,7375.78,109706.28,31901.77,122889.31,69040.54,1965323.71,3112.02,569898.09,56786.37,656823.9,38883.72,339550.88,46584.43,146593,532283.06
74,Otavi,8555.82,31647.71,724817.83,14642.74,9650.04,2425.55,248459.18,3277048.88,147715.42,97750.81,12534.36,312655.29,261972.23,1237302.46,14799.7,231543.96,17804.91,15681.16,46826.31,551650.53,17806.31,40677.1,606463.47,5064.22,4149217.47,2486.98,9738.08,9758.16,44728.94,3323.44,20648.19,783503.09,12320.25,9866.8,15520.31,15574.25,9512.91,506415.83,56857.61,15005.23,1478.8,302620.95,14293.66,41363.46,10089.65,5284,11987.82,49974.71,81585.62,959392.06,206841.98,942721.85,16329.93,48643.98,3003646.58,2133.72,70323.26,108267.33,28786.5,48598.08,1904.73,89612.18,159309.71,88804.96,64244.93,25908.85,1319281.81,16235.14,712073.24,19785.02,128762.54,37197.31,13988.81,14048.06,124261.64,16889.89,23989.69,813573.25,127128.61,2364.88,6468.66,137364.35,30225.08,111384.56,83992.25,2234161.06,6577.01,1415228.51,27619.88,832078.96,27948.45,31004.91,23765.91,129920,214235.39
77,Otavi,11547.97,124130.82,446174.45,36320.36,6030.03,1815.44,301665.03,2843182.51,98121.33,97588.71,30321.02,120997.74,123159.26,1423877,5912.46,220248.46,69494.06,8161.15,28839.76,201796,7676.02,34210.51,540177.03,7171.51,3424590.96,2794.6,6433.96,9046.36,31817.47,5920.46,32556.6,608970.52,10593.47,2849.05,17285.4,29328.33,17451.93,451151.29,133165.88,18250.94,1192.38,248078.72,17046.53,1027572.82,16623.14,5916.49,13459.53,81533.86,42948.43,915398.55,234327.06,777808.06,23729.28,25499.6,1970743.08,2897.29,35034.83,62459.49,19713.98,22859.7,20008.18,126097.17,149503.91,54662.11,43410.3,10347.21,2856546.66,14430.21,619632.93,36300.67,92807.98,33445.94,14178.55,7949.06,62586.74,8083.1,13225.62,724540.26,110681.97,3799.69,16274.45,114988.87,46200.66,158478.02,82865.59,1851516.05,2949.72,532870.65,97540.76,787396.46,45837.29,267405.88,109308.95,119364.85,421214.89
83,Otavi,6758.03,65683.95,799938.56,13911.31,8259.79,2708.37,389447.4,2358232.54,119107.54,119326.51,26677.53,163399.15,281161.86,1415667.82,14474.92,135798.35,141033.39,7494.67,57103.37,371728.57,16488,75827.55,465602.74,4533.76,3494066.15,2913.74,7251.55,3657.75,24130.62,9282.34,6729.19,486538.41,12594.64,10155.64,14546.37,43452.04,14704.15,755679.76,86380.02,9080.48,1524,260504.79,16242.17,34052.94,11565.5,5014.44,24901.15,71775.47,58666.54,1115353.17,253472.79,1321133.75,22086.15,59082.2,2549300.81,5112.4,55813.16,87053.69,21968.92,35476.88,8926.27,59399.16,120879.16,63744.71,54326.35,15314.78,1122793.76,15244.43,789324.37,21968.26,73216.68,18291.64,27934.48,22161.6,125385.4,17913.25,30468.67,1000751.49,104472.31,3422.35,6698.99,90402.35,25027.6,140023.49,151188.27,1921793.3,2907.98,862012.91,514239.61,1024802.04,25325.42,169130.77,60371.92,231959.37,374785.48
87,Otavi,16519.11,62465.17,470027.35,32762.16,3351.54,3325.27,224161.3,1573554.36,133131.97,105211.71,40541.05,113153.34,194307.08,1141671.62,6116.6,230502.79,51446.45,11959.18,32051.9,190323.77,8536.5,45103.83,641447.6,7751.17,3508821.44,3656.37,11055.36,9475.09,65862.01,7513.47,14617.5,664768.17,10225.52,4642.7,20811.22,37520.17,33784.78,441850.94,121925.08,16627.94,1669.31,281681.89,12643.84,80033.79,13854.47,5141.99,12697.75,94564.85,36284.72,989601.7,220422.52,611879.46,16656.08,45211.77,2349907.76,4217.85,26463.32,86456.02,15935.71,19191.72,10883.14,51856.31,116986.03,46744.35,50610.76,12671.13,2418084.7,12393.65,531277.04,32899.01,74284.45,29161.89,5823.55,19372.33,107365.98,6302.07,9345,655666.13,83512.59,2487.9,10824.44,111489.64,45414.13,134562.68,133904.36,2189865.1,3088.78,678329.34,34103.88,1031820.85,29998.46,205215.1,86960.29,158098.45,511618.83
93,Otavi,5045.31,33775.02,665809.15,11461.45,4668.21,3127.74,145247.09,2142611.89,118139.51,132543.4,17268.58,156879.86,126338.22,1447724.79,9890.2,178559.2,13954.68,13815.28,36995.16,318424.94,13630.51,70213.7,712897.25,7291.7,2877590.33,1681.97,8695.77,4376.17,46551.57,4258.92,5746.64,936839.25,13441.84,6362.37,11666.36,36878.92,24858.63,598842.08,36816.91,14615.89,1732.53,296092.69,16681.39,39060.57,10389.18,5558.59,17442.53,54761.11,64220.48,1165068.5,178337.07,677604.61,15089.1,40933.96,1604666.97,3356,45734.3,91691.27,22299.54,25263.49,3243.08,63751.11,68360.11,70267.87,52341.74,17043.98,1220979.53,13927.17,692062.49,20886.69,91371.01,33565.62,10245.08,14434.92,137186.82,16496.24,12973.15,957702.49,105565.62,1625.49,7777.06,164289.32,25486.49,118915.93,89690.21,2274896.65,5051.43,1078422.16,59753.59,829274.15,14866.55,46225.64,51137.2,130889.34,216866.23
97,Otavi,10702.07,157659.09,415348.75,7327.36,8006.31,2604.11,345507.26,1280445.69,142896.13,113899.8,30850.4,123670.45,35268.27,409342.89,5241.99,205689.58,135590.58,7288.15,38219.44,97600.62,7189.46,50529.66,113828.28,11914.11,2976883.67,2361.93,5777.31,9285.56,46928.42,9228.52,42897.38,627845.42,22281.04,24847.82,30102.23,37837.36,6849.97,239219.62,64393.72,13168.82,4158.98,692193.29,14311.56,62976.49,5777.36,2301.51,16136.79,484297.21,22692.3,926198.77,276259.61,1056266.59,28978.95,52650.05,4215486.21,4965.01,44007.11,88869.98,12468.02,34535.72,26242.78,43617.96,130584.93,22616.85,52840,7574.28,2294799.92,13259.41,378861.65,132228.27,57302.72,18924.52,8373.84,96977.5,141151.67,9399.75,11600.12,690317.21,75155.45,3021.43,28943.73,123136.71,36985.86,93475.21,56849.48,2256790.27,2368.54,326856.37,17752.92,609206.79,292080.2,225691.58,38139.78,140468.42,420387.1
103,Otavi,5536.06,11917.71,479424.39,1042.97,4473.36,1562.7,248445.19,1216620.23,109339.28,111807.69,19988.29,142434.96,286825.11,333278.32,5988.52,350402.7,61566.16,7723.4,48980.26,140759.37,8123.52,28728.24,88712.17,41893.52,790833.06,2117.53,3803.67,3027.19,39199.89,4801.01,39097.63,653225.13,9580.7,22410.95,18903.2,15129.18,7030.79,396442.06,44533.67,13865.42,1237.79,421346.99,18006.37,19166.89,6475.56,2805.91,115967.61,137045.59,16503.07,937877.44,243743.48,1025178.92,17816.08,30935.44,2979392.94,5277.45,46793.37,56039.55,8391.88,39040.65,2615.49,24284.24,103136.77,26570.3,35695.41,3747.1,1196889.1,12273.7,408745.33,24544.11,58371.25,20350.39,24344.16,238718.11,143979.11,15080.88,25314.51,1050393.59,58630.9,1717.05,29625.81,206455.15,19852.42,94489.49,76368.67,1880795.32,2258.43,319710.19,7080.54,997929.83,248640.88,38985.61,73449.21,251270.81,292810.07
106,Otavi,7874.89,121331.71,444060.17,28190.43,6863.71,2837.08,290804.04,3020175.26,99621.46,108996.47,36138.15,103678.38,50929.51,1133514.72,5018.77,436960.13,68501.31,13472.73,30114.24,224643.91,6589.84,34560.9,491926.09,5354.1,3809227.49,2033.5,6909.93,10930.28,32427.73,8959.74,41918.47,428034.27,11381.74,5381.6,18050.53,47253.23,16467.78,465167.93,150721.25,24259.16,1469.18,243812.27,18506.77,45002.13,12769.92,3120.07,16717.76,107693.36,41313.87,1089895.4,266721.13,1063992.92,21463.71,60882.07,2511541.05,3042.23,36484.37,49735.09,20595.22,25784.75,17444.01,120670.21,89693.2,57123.57,34733.5,11498.5,1979751.28,12773.82,559721.39,99975.95,82740.43,34783.77,20977.9,23559.32,98239.61,9594.24,8090.39,744232.98,101302.03,3283.63,21263.59,86614.18,40737.97,142171.58,156991.29,1983172.99,2100.54,606875.72,134047.2,829094.47,58283.18,137096.14,43047.65,167676.95,528339.99
109,Otavi,6123.95,87592.58,825865.64,12117.77,9664.52,2211.6,418454.79,2426792.35,122450.11,122980.44,26342.44,198428.18,185496.68,1694010.26,11106.01,269002.07,105075.83,11717.79,40733.02,397314.84,14780.41,43704.25,562832.14,4510.31,3406460.67,812.02,8675.29,6906.1,33321.61,6666.21,4070.59,543486.74,7723.39,6668.75,16908.59,12510.28,10738.58,599156.27,55926.65,11460.53,1639.89,186369.46,16867.16,24641.31,10399.35,1880.11,31279.13,54057.77,59367.67,723450.27,201048.05,1275793.27,15191.9,50400.3,2180445.69,4585.29,72038.58,73876.36,25151.8,46580.27,16140.47,79712.58,85788.41,97169.55,50014.21,13728.04,1069794.52,11716.43,531196.9,26497.07,122405.97,45312.78,32428.45,13373.27,120715.05,17017.7,29016.14,915655.61,124112.36,1455.56,4534.35,114175.47,21514.61,136301.82,122097.64,2204808.05,4752.43,1265946.81,583052.05,1100091.83,20183.92,130103.73,23329.15,104638.55,339021.28
112,Otavi,18692.05,83021.86,579019.03,26636.68,12703.52,11329.84,495451.82,2279178.35,237347.49,148059.83,50853.46,203336.88,87467.49,891754.13,18076.68,355496,154358.4,14524.77,65597.67,309189.52,13387.55,43380.74,265111.02,14235.97,5874396.63,9039.86,4931.98,20957.45,137522.59,11456.97,4767.4,561679.01,18821.19,6055.79,15698.72,57221.29,7659.39,376158.14,269178.29,13660.32,4487.19,271343.69,4160.28,652742.08,25321.9,4538.43,11976.81,107392.26,75435.22,1795098.48,490797.82,984796.47,71189.91,113705.64,3597211.83,5080.98,31476.37,129372.85,42819.48,23879.48,12943.92,144603.24,196014.53,36456.67,73567.25,41890.63,2189745.66,8848.8,338983.07,21449.75,115742.25,32800.68,13271.2,16312.07,110335.91,8301.08,12145.07,726160.62,111150.8,1543,3992.06,69241.39,9671.25,130065.1,131155.46,3024907.55,3336.28,444016.12,277231.43,595722.97,47277.72,1345524.23,101981.11,171348.93,583027.04
118,Otavi,3979.03,12975.42,646151.34,9841.55,1943.64,1637.93,175931.9,1695820.11,81149.62,2255.55,14982.04,200490.21,95409.77,1438955.13,5929.99,287648.44,17108.19,6800.43,48004.11,363451.34,10725.27,52831.95,912335.79,5564.08,2562116.95,1281.08,7107.53,4231.02,37252.5,4604.76,30434.72,682840.86,8780.53,11740.1,20268.95,10534.89,6397.64,466275.67,37716.67,25627.4,1049.68,216436.38,26196.62,55073.96,7460.57,7126.17,104339.28,38879.44,71168.44,932948.91,141662.16,744145.97,11206.78,24415.87,3329308.71,2732.27,71288.19,73512.79,27831.17,50211.31,1311.4,45146.34,120215.58,99352.35,45242.98,13623.56,986720.47,12869.29,513736.14,35688.96,108548.84,41858.5,9263.51,9258.47,129286.41,14713.88,35690.66,675366.86,107909.69,4875.32,19672.35,155146.69,15298.51,83618.05,60448.52,1706753.47,3679.82,1101721.1,30064.41,834678.19,39514.43,27313.31,23961.25,143071.16,208540.42
122,Karasburg,11345.42,6386.93,330183.77,18732.62,9892.56,11298.59,182722.47,1020562.69,150509.7,119796.79,36430.82,117183.28,50673.73,238676.69,9044.38,142382.19,40677.03,14731.51,36669.21,85333.48,8499.63,25466.3,51008.22,54240.27,761907.99,2388.84,5632.43,5414.53,45448.85,11661.64,16372.35,821524.3,13683.78,22810.51,20719.85,28404.84,5815.5,424009.15,35814.23,13587.15,2634.68,411030.59,11838.37,35323.51,8628.57,1442.25,14785.22,137642.85,17127.23,1004255.26,187966.9,1217176.22,19724.89,60907.31,2024982.57,4953.13,43164.15,81015.07,5508.56,30909.98,2266.51,49502.34,52512.76,16596.57,47103.81,6504.12,1646904.79,10149.78,392213.73,10458.89,32069.72,9856.08,8587.24,171658.48,137961.28,9981.07,11219.39,929387.34,47668.97,753.84,15910.28,252096.56,24745.14,105689.9,147680.92,2075013.25,1552,165717.04,217527.52,745888.55,113023.73,319900.26,18606.53,76451.87,433197.01
128,Karasburg,6698.58,27568.07,606985.51,19263.78,13675.39,3883.87,106593.6,1827982.98,126491.68,124122.99,27193.95,160343.75,17604.55,322030.74,10324.7,86878.37,11911.36,16319.14,67620.68,148494.06,13021.92,24109.01,135076.33,44294.42,894303.86,2094.43,6155.43,4739.34,98271.64,18600,5783.87,383063.49,35975.37,11712.51,13266.97,17526.28,6731.97,340077.99,72869.14,10015.02,3502.22,545844.98,6131.63,56548.86,15340.63,2207.84,16133.31,125188.44,24095.93,746809.18,248537.27,839230.08,36267.6,97335.73,1405631.34,4525.51,35244.92,117223.42,4535.4,32822.55,2008.3,46586.78,28366.03,11905.45,58060.69,7615.46,1028121.42,5450.14,342736.56,13898.64,93273.91,12176.42,11207.43,279298.48,122283.94,21453.98,12172.28,1062354.44,47931.33,1232.74,3620.36,121442.33,24702.81,106512.05,8517.89,2526073.64,2534.96,327220.04,72299.43,1253333.79,44516.04,60803.71,6732.2,25161.33,338821.25
132,Karasburg,15258.45,22988.87,374136.92,14276.72,6560.4,8354.27,254317.68,964750.75,174766.07,137426.99,38702.22,104827.94,126375.7,320338.07,8902.63,120288.57,98522.96,22921.69,43519.26,98949.45,9144.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Karasburg,11313.82,25041.61,476564.89,14505.64,16854.61,4398.41,253370.53,1708396.55,149400.85,105499.19,35062.14,173317.08,132002.07,461474.91,9639.89,140617.76,74970.5,15366.65,50684.72,177436.65,10885.82,35602.43,132154.95,41465.31,1229656.94,4477.98,8835.48,4739.22,84707.12,16919.89,37443.07,491340.9,11672.98,12735.92,14698.91,26662.47,5843.4,332930.76,55022.21,14254.86,2411.4,550751.39,13250.23,25048.63,10399.45,2391.54,42709.78,230639.4,18611.54,1425586.27,256836.45,1487192.36,23617.62,62521.51,4842787.99,4606.83,42856.28,79392.82,8749.88,34452.67,4609.27,35125.93,90749.21,23711.84,42338.54,5578.16,1619660.01,8051.26,470687.35,36310.43,57255.46,21378.07,6378.66,211060.97,180549.95,15776.83,26557.48,864123.73,62490.69,1771.59,13563.44,147108.91,35479.22,149259.71,68256.39,2280288.56,2689,438106.67,40177.88,962625.11,46247.24,93847.75,24778.92,241261,585243.08
142,Karasburg,36088.83,60880.33,464189.71,42916.1,20304.21,26507.95,150497.89,2489224.99,257733.11,150990.87,43938.91,170032.55,762720.03,236975.89,14376.12,176789.78,90638.17,22006.5,50474.52,174152.1,15414.57,31374.93,52933.05,17322.83,865179.86,2002.18,5918.44,7210.22,55611.88,18833.19,41987.76,581848.93,32683.98,18881.58,13924.58,39245.84,4671.35,210070.86,44241.96,13963.55,1944.33,452443.76,14649.14,41656.56,6603.92,2308.69,12569.27,188930.51,18717.69,887258.99,341020.26,1541577.95,19915.5,71816.32,1719737.68,4564.18,55417.09,74011.6,10231.44,51918.34,10842.63,70514.84,119705.08,37608.27,45577.94,5125.42,2209329.97,9033.79,343372.26,37504.61,31131,17660,21404.32,205829.1,96541.02,6533.77,11045.11,770286.11,89647.58,2348.44,30129.72,219980.39,32230.09,79677.26,45113.19,1591705.14,2408.49,380258.4,70183.54,731346.23,107601.62,144295.37,22646.15,129752.19,607513.52
148,Karasburg,5334.04,28546.64,494766.99,2869.65,21771.6,3692.85,218438.63,1524716.6,145322.22,114493.26,17875.65,140730.78,106073.76,362940.37,10158.33,122792.54,65581.7,23908.35,50471.11,217728.65,11652.35,24538.03,153780.4,23188.98,1262698.3,2038.75,5649.22,2262.43,166154.26,19709.69,14912.16,385360.93,9920.58,8244.04,9814.43,17765.61,5117.75,478655.51,47593.79,11003.34,2346.29,298726.83,10665.57,20433.94,7938.97,2916.84,23301.72,192726.58,22855.31,1336257.39,235704.67,1410567.67,15576.55,71597.94,3675685.62,4765.46,36362.76,68328.01,6243.82,29194.7,3645.98,29470.07,55699.36,22286.22,38675.34,7160.09,723967.72,8267.13,435501.37,13325.64,48622.46,18966.06,30865.79,243770.71,156219.11,13223.12,27019.72,844147.83,56720.46,1750.09,8462.4,129326.56,26704.04,139822.92,49273.52,2094119.08,2616.31,498377.06,443344.32,990671.26,28538.75,186701.53,13805.57,206208.73,307383.76
155,Stampriet,6814.96,33504.34,299572.95,40672.96,4777.5,12395.68,66412.77,1027067.65,145995.93,133309.69,14834.58,96217.76,16862.41,350835.16,9022.67,86242.54,6662.51,12268.42,27057.49,105274.88,8572.55,29109.31,143894.87,46803.25,2112947.01,11090.78,4138.47,4451.83,56143.22,6587.79,17679.67,195849.32,15835.13,12802.92,17395.99,51665.22,2534.81,175140.46,53641.43,8710.28,6618.37,370646.38,8449.13,23450.58,11571.36,2132.7,13301.36,253462.25,28506.9,1028435.75,263122.84,834569.69,19787.33,82508.25,4576710.05,3619.74,29517.95,59180.74,9603.99,21641.87,8631.25,88470.21,55956.69,19150.64,34984.87,19412.21,2260683.23,6771.38,264070.88,25056.39,35663.96,16156.5,1607.38,49628.85,97078.4,10122.34,4876.33,786315.86,50022.91,1317.59,14180.47,29131.1,21468.87,109162.07,26924.96,2012570.56,2061.47,301172.03,6077.84,428319.77,113194.33,44009.13,23882.83,246610.78,242175.53
161,Stampriet,5648.67,21105.84,433372.67,13018.94,19941.46,2822.64,111665.58,1402453.91,120186.98,106157.93,19806.89,125723.8,168618.6,336315.43,8638.54,96743.48,20612.66,12214.29,46896.14,171045.76,10132.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Stampriet,11829.42,18652.34,363567.85,20700.71,9075.38,12055.31,74939.43,1148020.56,175663.62,169727.11,53973.53,112510.81,35824.5,328493.43,13764.73,166573.42,12226.82,16781.93,52224.98,89893.43,11704.35,21142.61,70092.23,90201.36,966891.41,2422.95,15134.29,4958.39,48794.3,17420.86,1661.34,850348.06,14532.28,16423.59,22276.58,28275.6,7357.37,251353.56,47580.23,12413.44,6991.51,352039.03,6086.81,26270.11,32051.13,2573.15,3094.22,174656.81,20134.71,1423648.36,416817.85,1411908.54,17936.43,227579.86,1679792.55,3137.65,33202.25,70159.9,7845.93,25303.51,4449.65,88894.83,47148.67,17661.78,39574.85,11216.05,2417075.44,10851.77,324487.48,7221.97,45180.71,13108.91,4482.15,177482.83,107245.09,17131.03,6032.79,1162275.54,52933.91,1169.02,7924.4,277854.57,31439.67,141655.58,33198.63,2135630.7,2224.52,250764.02,30723.66,823418.79,42619.72,223186.31,40613.15,84019.21,647933.34
175,Stampriet,34655.65,60067.98,495359.64,40276.51,45232.79,11188.71,126193.37,2872308.91,445839.85,279490.79,14196.53,113880.5,463242.42,410087.15,20682.56,115668.92,126526.35,42269.58,84377.6,288296.43,17908.87,36285.09,113257.38,41902.34,2272863.34,4356.82,6611.87,8389.22,181511.69,19378.87,3853.34,299842.91,53058,15614.17,20994.1,32022.42,2429.81,257308.37,119492.04,8991.96,5157.04,890904.54,6401.29,38381.89,7370.93,2251.27,10827.06,320286.13,32589.37,1567729.97,255855.04,976554.42,17110.8,71499.64,4117149.55,6289.38,24210.47,186958.04,12111.74,25507.38,3821,84800.85,105330.93,14220.32,83195.46,22606.65,949909.08,5054.8,262998.96,4804.52,92524.94,11242.83,4459.27,149208.82,174306.41,27447.7,10969.2,743385.88,40714.4,1821.12,8616.05,57065.87,33872.6,100426.28,29530.88,3012783.28,3000.19,263895.39,10605.34,694928.4,66850.14,8037.16,8019.92,128067.85,219870.15
179,Stampriet,10967.66,24069.61,380945.69,35587.87,10220.32,14331.62,252768.11,1371106.38,170556.75,123665.28,25886.67,123457.45,24438.62,407887.64,13321.1,90669.21,64612.49,20658,37392.08,133384.58,12259.62,34076.05,85674.55,95039.18,1975283.56,5128.13,5956.8,5185.54,101280.03,6413.45,13367.28,783687.58,24795.15,20143.32,25758.7,64197.78,7366.8,405086.29,55507.49,10545.07,6568.76,376779.55,5522.37,40475.01,17718.95,4952.24,16724.35,265429.56,39475.22,1644884.92,351120.29,844860.24,30912.31,155920.69,3069696.54,3552.01,38944.35,95116.49,9934.61,31487.66,5963.68,97649.4,80980.77,23586.37,51553.76,24392.16,2066084.08,14096.65,391835.59,18161.95,43175.27,14139.37,16213.79,102290.78,137526.86,11161.56,4835.54,837450.53,67051.89,2110.98,11801.83,133034.09,25319.1,163379.69,74519.92,2296245.66,2408.54,344220.49,106088.93,776148.69,137655.51,148080.85,37223.4,337557.5,439706.86
185,Stampriet,5353.04,38108.11,586477.04,12456.13,21961.1,2540.23,224912.09,2160396.15,115263.34,113454.51,20190.52,111867.51,141278.93,351524.7,11413.97,93264.01,68907.89,13411.59,58129.13,184035.18,13244.25,23298.98,122151.76,26996.91,1096791.35,2887.71,4851.26,3479.93,116118.46,6540.79,11269.48,382149.35,13830.87,12681.12,21770.92,18299.47,7529.17,551672.04,57305.98,12066.29,2407.82,432370.43,10287.7,23951.3,6597.54,3117.93,21330.5,213256.36,23111.96,833423.41,303971.2,1127038.27,22667.79,48413.02,3698606.73,4631.51,28039.12,79061.72,8927.57,21172.31,8481.26,61932.42,70892.82,21894.07,46005.03,7795.75,652094.56,8757.31,444594.21,16960.02,60021.88,16204.12,16924.94,231134.32,163070.56,15168.13,33737.38,847467.62,63676.24,1869.1,8821.56,112826.27,29083.07,137607.23,79797.44,1879568.72,2026.19,416900,279032.55,1179077.95,38163.41,96034.03,19562.83,291138.79,329291.58
189,Stampriet,6423.32,21937.51,254042.78,45673.18,12129.28,6158.28,304403.96,963199.5,145687.5,124705.55,20231.43,114360,42244.64,203052.85,5071.56,79115.11,120955.56,7156.71,30909.16,82526.02,5921.3,21746.41,46887.13,69190.39,828399.37,12607.16,4600.88,3593.4,50568.74,16282.39,27123.4,521999.4,12579.27,27839.76,21945.95,38906.18,3333.96,201730.95,31685.9,10081.39,4861.53,414566.55,8848.07,17591.25,6932.61,1779.15,10698.77,240868.65,18249.41,1150513.86,203248.73,957870.08,15215.4,74587.22,979834.7,5100.37,30541.12,58428.31,6645.61,30293.18,2338.26,54930.03,50848.4,16143.27,27798.99,7539.18,2143427.53,6938.11,270309.39,65946.39,32065.36,13695.02,5461.9,112773.05,112867.44,11911.07,5148.27,854548.02,46859.28,1093.87,16573.27,148910.27,35700.21,77247.3,32690.03,1824171.58,1835.34,191025.05,36248.08,566536.85,90463.93,246727.67,19719.36,61708.51,423154.94
195,Stampriet,9036.32,62594.45,403594.2,11655.37,17413.11,1803.2,320736.41,1676483.4,110340.22,130236.25,27796.34,148434.04,364072.23,525392.08,6962.19,107792.28,115424.6,10300.83,48755.56,215344.65,8106.83,35570.76,171654.31,41994.88,1307362.75,5990.3,6195.2,3703.53,204159.21,10929.72,54934.31,385895.18,8332.61,9915.95,27622.33,15268.51,4667.1,280909.71,54426.44,9416.43,3511.42,419284.69,10250.82,36980.41,7846.7,3037.64,11386.42,231081.52,25978.75,1096637.62,260395.28,1565488.09,14471.59,51687.08,4392761.33,3294.22,37820.83,57865.07,7839.31,32507.09,9403,38710.33,146443.35,26795.17,32211.49,12592.34,1857763.67,9320.86,509638.53,29651.47,67730.39,19640.55,6657.97,210656.87,121348.17,15152.55,14202.27,897197.21,75551.24,700.4,8667.84,117794.28,55480,101218.02,64333.43,1712457.81,2339.33,628927.91,12226.07,1059622.16,56634.82,21445.47,23775.72,230786.57,475172.38
198,Stampriet,6435.8,73482.05,401298.25,24218.63,1524.21,5668.67,358413.83,1231727.01,134778.01,94236.6,18388,120557.56,130877.35,433708.74,8451.34,149982.28,97338.05,6214.53,25839.89,166883.37,8943.58,50221.72,84128.71,13169.14,2622739.78,4985.43,6407.57,4397.69,63604.56,7142.81,57709.08,322084.07,21978.41,25094.26,38738.36,39558.07,6774.56,221776.92,28413.67,7287.11,2963.73,744112.01,13567.62,43814.16,4689.71,4011.67,28353.45,420791.05,29583.92,1272181.34,282363.02,835057.72,14588.03,48318.17,1293789.86,2676.21,44103.14,112588.22,13399.08,40362,12854.26,80333.77,105959.55,30627.35,59142.14,16527.67,1924228.18,14307.16,327171.75,47609.19,37229.86,16219.99,10807.49,77110.66,88498.02,8016.57,7725.92,470755.54,66818.48,3542.32,29286.93,65424.49,29912.43,91245.42,103326.34,1824773.16,2875.79,526210.9,17826.04,658092.05,546225.76,265092.6,34181.31,105806.6,315931.03
